time_window,source_node,route_id,packets_sent,packets_lost,loss_rate,utilization,traffic_rate_kbps
176,4,route_4_to_9,136,0,0,0.045783,345.123
176,5,route_5_to_9,124,0,0,0.0417434,345.123
176,6,route_6_to_9,188,0,0,0.0632883,345.123
176,7,route_7_to_9,35,0,0,0.0117824,345.123
176,8,route_8_to_9,120,0,0,0.0403968,345.123
176,8,route_8_to_9,2,0,0,3.072e-05,345.123
177,0,route_0_to_9,112,0,0,0.0377037,345.123
177,4,route_4_to_9,1,0,0,1.536e-05,345.123
177,5,route_5_to_9,75,0,0,0.001152,345.123
177,1,route_1_to_9,97,0,0,0.0326541,345.123
177,6,route_6_to_9,7,0,0,0.00010752,345.123
177,2,route_2_to_9,67,0,0,0.0225549,345.123
177,3,route_3_to_9,134,0,0,0.0451098,345.123
177,4,route_4_to_9,84,0,0,0.0282778,345.123
177,5,route_5_to_9,161,0,0,0.054199,345.123
177,6,route_6_to_9,132,0,0,0.0444365,345.123
177,7,route_7_to_9,182,1,0.00549451,0.0612685,345.123
178,0,route_0_to_9,128,0,0,0.0430899,345.123
178,4,route_4_to_9,1,0,0,1.536e-05,345.123
178,5,route_5_to_9,92,0,0,0.00141312,345.123
178,1,route_1_to_9,77,0,0,0.0259213,345.123
178,6,route_6_to_9,6,0,0,9.216e-05,345.123
178,2,route_2_to_9,134,0,0,0.0451098,345.123
178,3,route_3_to_9,198,0,0,0.0666547,345.123
178,4,route_4_to_9,159,1,0.00628931,0.0535258,345.123
178,5,route_5_to_9,110,0,0,0.0370304,345.123
178,6,route_6_to_9,199,0,0,0.0669914,345.123
178,7,route_7_to_9,171,2,0.0116959,0.0575654,345.123
178,8,route_8_to_9,127,0,0,0.0427533,345.123
178,8,route_8_to_9,1,0,0,1.536e-05,345.123
179,0,route_0_to_9,139,0,0,0.046793,345.123
179,5,route_5_to_9,50,0,0,0.000768,345.123
179,1,route_1_to_9,65,0,0,0.0218816,345.123
179,6,route_6_to_9,2,0,0,3.072e-05,345.123
179,2,route_2_to_9,109,0,0,0.0366938,345.123
179,3,route_3_to_9,187,0,0,0.0629517,345.123
179,4,route_4_to_9,128,0,0,0.0430899,345.123
179,5,route_5_to_9,190,0,0,0.0639616,345.123
179,6,route_6_to_9,72,0,0,0.0242381,345.123
179,7,route_7_to_9,203,1,0.00492611,0.0683379,345.123
179,8,route_8_to_9,66,0,0,0.0222182,345.123
180,0,route_0_to_9,111,0,0,0.037367,345.123
180,1,route_1_to_9,170,0,0,0.0572288,345.123
180,2,route_2_to_9,188,0,0,0.0632883,345.123
180,3,route_3_to_9,189,0,0,0.063625,345.123
180,4,route_4_to_9,71,0,0,0.0239014,345.123
180,5,route_5_to_9,53,0,0,0.0178419,345.123
180,6,route_6_to_9,92,0,0,0.0309709,345.123
180,7,route_7_to_9,151,0,0,0.0508326,345.123
180,8,route_8_to_9,211,0,0,0.071031,345.123
181,0,route_0_to_9,167,0,0,0.0562189,345.123
181,5,route_5_to_9,1,0,0,1.536e-05,345.123
181,1,route_1_to_9,109,0,0,0.0366938,345.123
181,6,route_6_to_9,2,0,0,3.072e-05,345.123
181,2,route_2_to_9,119,0,0,0.0400602,345.123
181,3,route_3_to_9,150,0,0,0.050496,345.123
181,4,route_4_to_9,95,0,0,0.0319808,345.123
181,5,route_5_to_9,91,0,0,0.0306342,345.123
181,6,route_6_to_9,81,0,0,0.0272678,345.123
181,7,route_7_to_9,65,0,0,0.0218816,345.123
181,8,route_8_to_9,152,0,0,0.0511693,345.123
182,0,route_0_to_9,191,0,0,0.0642982,345.123
182,1,route_1_to_9,100,0,0,0.033664,345.123
182,2,route_2_to_9,110,0,0,0.0370304,345.123
182,3,route_3_to_9,203,0,0,0.0683379,345.123
182,4,route_4_to_9,121,0,0,0.0407334,345.123
182,5,route_5_to_9,178,0,0,0.0599219,345.123
182,6,route_6_to_9,157,0,0,0.0528525,345.123
182,7,route_7_to_9,165,0,0,0.0555456,345.123
182,8,route_8_to_9,168,0,0,0.0565555,345.123
183,0,route_0_to_9,44,0,0,0.0148122,345.123
183,4,route_4_to_9,1,0,0,1.536e-05,345.123
183,5,route_5_to_9,2,0,0,3.072e-05,345.123
183,1,route_1_to_9,130,0,0,0.0437632,345.123
183,6,route_6_to_9,6,0,0,9.216e-05,345.123
183,2,route_2_to_9,91,0,0,0.0306342,345.123
183,3,route_3_to_9,109,1,0.00917431,0.0366938,345.123
183,4,route_4_to_9,68,0,0,0.0228915,345.123
183,5,route_5_to_9,109,0,0,0.0366938,345.123
183,6,route_6_to_9,75,0,0,0.025248,345.123
183,7,route_7_to_9,211,0,0,0.071031,345.123
183,8,route_8_to_9,146,0,0,0.0491494,345.123
184,0,route_0_to_9,40,0,0,0.0134656,345.123
184,4,route_4_to_9,1,0,0,1.536e-05,345.123
184,5,route_5_to_9,1,0,0,1.536e-05,345.123
184,1,route_1_to_9,146,0,0,0.0491494,345.123
184,6,route_6_to_9,1,0,0,1.536e-05,345.123
184,2,route_2_to_9,156,0,0,0.0525158,345.123
184,3,route_3_to_9,161,0,0,0.054199,345.123
184,4,route_4_to_9,169,0,0,0.0568922,345.123
184,5,route_5_to_9,124,0,0,0.0417434,345.123
184,6,route_6_to_9,93,0,0,0.0313075,345.123
184,7,route_7_to_9,133,0,0,0.0447731,345.123
184,8,route_8_to_9,172,0,0,0.0579021,345.123
185,0,route_0_to_9,95,1,0.0105263,0.0319808,345.123
185,1,route_1_to_9,141,0,0,0.0474662,345.123
185,2,route_2_to_9,152,0,0,0.0511693,345.123
185,3,route_3_to_9,136,0,0,0.045783,345.123
185,4,route_4_to_9,210,0,0,0.0706944,345.123
185,5,route_5_to_9,110,0,0,0.0370304,345.123
185,6,route_6_to_9,172,0,0,0.0579021,345.123
185,7,route_7_to_9,84,1,0.0119048,0.0282778,345.123
185,8,route_8_to_9,210,0,0,0.0706944,345.123
186,0,route_0_to_9,136,0,0,0.045783,345.123
186,1,route_1_to_9,175,0,0,0.058912,345.123
186,2,route_2_to_9,155,0,0,0.0521792,345.123
186,3,route_3_to_9,168,0,0,0.0565555,345.123
186,4,route_4_to_9,20,0,0,0.0067328,345.123
186,5,route_5_to_9,161,0,0,0.054199,345.123
186,6,route_6_to_9,162,0,0,0.0545357,345.123
186,7,route_7_to_9,75,0,0,0.025248,345.123
186,8,route_8_to_9,159,0,0,0.0535258,345.123
187,0,route_0_to_9,156,0,0,0.0525158,345.123
187,1,route_1_to_9,158,0,0,0.0531891,345.123
187,2,route_2_to_9,100,0,0,0.033664,345.123
187,3,route_3_to_9,75,0,0,0.025248,345.123
187,4,route_4_to_9,115,0,0,0.0387136,345.123
187,5,route_5_to_9,89,0,0,0.029961,345.123
187,6,route_6_to_9,174,0,0,0.0585754,345.123
187,7,route_7_to_9,113,0,0,0.0380403,345.123
187,8,route_8_to_9,71,0,0,0.0239014,345.123
188,0,route_0_to_9,157,2,0.0127389,0.0528525,345.123
188,4,route_4_to_9,2,0,0,3.072e-05,345.123
188,5,route_5_to_9,2,0,0,3.072e-05,345.123
188,1,route_1_to_9,182,0,0,0.0612685,345.123
188,6,route_6_to_9,2,0,0,3.072e-05,345.123
188,2,route_2_to_9,172,0,0,0.0579021,345.123
188,3,route_3_to_9,141,0,0,0.0474662,345.123
188,4,route_4_to_9,138,0,0,0.0464563,345.123
188,5,route_5_to_9,93,0,0,0.0313075,345.123
188,6,route_6_to_9,170,0,0,0.0572288,345.123
188,7,route_7_to_9,178,0,0,0.0599219,345.123
188,8,route_8_to_9,164,0,0,0.055209,345.123
189,0,route_0_to_9,150,0,0,0.050496,345.123
189,1,route_1_to_9,208,0,0,0.0700211,345.123
189,2,route_2_to_9,185,0,0,0.0622784,345.123
189,3,route_3_to_9,105,0,0,0.0353472,345.123
189,4,route_4_to_9,166,0,0,0.0558822,345.123
189,5,route_5_to_9,132,0,0,0.0444365,345.123
189,6,route_6_to_9,129,0,0,0.0434266,345.123
189,7,route_7_to_9,178,0,0,0.0599219,345.123
189,8,route_8_to_9,211,0,0,0.071031,345.123
190,0,route_0_to_9,127,0,0,0.0427533,345.123
190,5,route_5_to_9,2,0,0,3.072e-05,345.123
190,1,route_1_to_9,206,0,0,0.0693478,345.123
190,6,route_6_to_9,1,0,0,1.536e-05,345.123
190,2,route_2_to_9,78,0,0,0.0262579,345.123
190,3,route_3_to_9,34,0,0,0.0114458,345.123
190,4,route_4_to_9,77,0,0,0.0259213,345.123
190,5,route_5_to_9,171,0,0,0.0575654,345.123
190,6,route_6_to_9,118,0,0,0.0397235,345.123
190,7,route_7_to_9,151,0,0,0.0508326,345.123
190,8,route_8_to_9,128,0,0,0.0430899,345.123
190,8,route_8_to_9,1,0,0,1.536e-05,345.123
191,0,route_0_to_9,135,0,0,0.0454464,1894.85
191,5,route_5_to_9,1,0,0,1.536e-05,1894.85
191,1,route_1_to_9,210,0,0,0.0706944,1894.85
191,6,route_6_to_9,4,0,0,6.144e-05,1894.85
191,2,route_2_to_9,84,0,0,0.0282778,1894.85
191,3,route_3_to_9,170,0,0,0.0572288,1894.85
191,4,route_4_to_9,202,0,0,0.0680013,1894.85
191,5,route_5_to_9,104,0,0,0.0350106,1894.85
191,6,route_6_to_9,176,0,0,0.0592486,1894.85
191,7,route_7_to_9,146,0,0,0.0491494,1894.85
191,8,route_8_to_9,139,0,0,0.046793,1894.85
192,0,route_0_to_9,921,837,0.908795,0.310045,1894.85
192,4,route_4_to_9,22,3,0.136364,0.00032512,1894.85
192,5,route_5_to_9,36,14,0.388889,0.0005504,1894.85
192,1,route_1_to_9,812,709,0.873153,0.273352,1894.85
192,6,route_6_to_9,49,16,0.326531,0.00074496,1894.85
192,2,route_2_to_9,404,326,0.806931,0.136003,1894.85
192,3,route_3_to_9,1013,953,0.94077,0.341016,1894.85
192,4,route_4_to_9,569,180,0.316344,0.191548,1894.85
192,5,route_5_to_9,973,671,0.68962,0.327551,1894.85
192,6,route_6_to_9,305,221,0.72459,0.102675,1894.85
192,7,route_7_to_9,1070,977,0.913084,0.360205,1894.85
192,8,route_8_to_9,592,155,0.261824,0.199291,1894.85
192,8,route_8_to_9,24,2,0.0833333,0.0003712,1894.85
193,0,route_0_to_9,686,609,0.887755,0.230935,1894.85
193,4,route_4_to_9,20,0,0,0.00029632,1894.85
193,5,route_5_to_9,59,0,0,0.0009088,1894.85
193,1,route_1_to_9,1083,550,0.507849,0.364581,1894.85
193,6,route_6_to_9,16,8,0.5,0.00025088,1894.85
193,2,route_2_to_9,906,734,0.810155,0.304996,1894.85
193,3,route_3_to_9,1157,1128,0.974935,0.389492,1894.85
193,4,route_4_to_9,722,260,0.360111,0.243054,1894.85
193,5,route_5_to_9,658,104,0.158055,0.221509,1894.85
193,6,route_6_to_9,1051,717,0.682207,0.353809,1894.85
193,7,route_7_to_9,1098,1081,0.984517,0.369631,1894.85
193,8,route_8_to_9,671,76,0.113264,0.225885,1894.85
193,8,route_8_to_9,29,8,0.275862,0.0004736,1894.85
194,0,route_0_to_9,702,575,0.819088,0.236321,1894.85
194,4,route_4_to_9,21,8,0.380952,0.00032256,1894.85
194,5,route_5_to_9,47,3,0.0638298,0.0007168,1894.85
194,1,route_1_to_9,858,465,0.541958,0.288837,1894.85
194,6,route_6_to_9,27,15,0.555556,0.00041408,1894.85
194,2,route_2_to_9,515,453,0.879612,0.17337,1894.85
194,3,route_3_to_9,739,685,0.926928,0.248777,1894.85
194,4,route_4_to_9,856,430,0.502336,0.288164,1894.85
194,5,route_5_to_9,391,145,0.370844,0.131626,1894.85
194,6,route_6_to_9,901,551,0.611543,0.303313,1894.85
194,7,route_7_to_9,943,894,0.948038,0.317452,1894.85
194,8,route_8_to_9,676,101,0.149408,0.227569,1894.85
194,8,route_8_to_9,28,2,0.0714286,0.00045824,1894.85
195,0,route_0_to_9,852,690,0.809859,0.286817,1894.85
195,4,route_4_to_9,19,4,0.210526,0.00028416,1894.85
195,5,route_5_to_9,46,3,0.0652174,0.00069888,1894.85
195,1,route_1_to_9,168,90,0.535714,0.0565555,1894.85
195,6,route_6_to_9,23,9,0.391304,0.00034304,1894.85
195,2,route_2_to_9,293,203,0.692833,0.0986355,1894.85
195,3,route_3_to_9,741,640,0.863698,0.24945,1894.85
195,4,route_4_to_9,1017,408,0.40118,0.342363,1894.85
195,6,route_6_to_9,334,219,0.655689,0.112438,1894.85
195,7,route_7_to_9,727,665,0.914718,0.244737,1894.85
195,8,route_8_to_9,920,207,0.225,0.309709,1894.85
195,8,route_8_to_9,34,2,0.0588235,0.00051968,1894.85
196,0,route_0_to_9,217,217,1,0.0730509,1894.85
196,4,route_4_to_9,23,3,0.130435,0.00035584,1894.85
196,5,route_5_to_9,41,4,0.097561,0.00061952,1894.85
196,1,route_1_to_9,1046,488,0.466539,0.352125,1894.85
196,6,route_6_to_9,37,7,0.189189,0.00056576,1894.85
196,2,route_2_to_9,830,445,0.536145,0.279411,1894.85
196,3,route_3_to_9,464,347,0.747845,0.156201,1894.85
196,4,route_4_to_9,494,237,0.479757,0.1663,1894.85
196,5,route_5_to_9,181,10,0.0552486,0.0609318,1894.85
196,6,route_6_to_9,815,227,0.278528,0.274362,1894.85
196,7,route_7_to_9,524,330,0.629771,0.176399,1894.85
196,8,route_8_to_9,485,101,0.208247,0.16327,1894.85
196,8,route_8_to_9,19,0,0,0.00031488,1894.85
197,0,route_0_to_9,840,789,0.939286,0.282778,1894.85
197,4,route_4_to_9,20,9,0.45,0.00030976,1894.85
197,5,route_5_to_9,26,1,0.0384615,0.00039936,1894.85
197,1,route_1_to_9,1110,925,0.833333,0.37367,1894.85
197,6,route_6_to_9,33,14,0.424242,0.00050688,1894.85
197,2,route_2_to_9,948,840,0.886076,0.319135,1894.85
197,3,route_3_to_9,761,749,0.984231,0.256183,1894.85
197,4,route_4_to_9,978,606,0.619632,0.329234,1894.85
197,5,route_5_to_9,281,31,0.11032,0.0945958,1894.85
197,6,route_6_to_9,974,790,0.811088,0.327887,1894.85
197,7,route_7_to_9,566,563,0.9947,0.190538,1894.85
197,8,route_8_to_9,933,221,0.23687,0.314085,1894.85
197,8,route_8_to_9,32,1,0.03125,0.00051456,1894.85
198,0,route_0_to_9,521,479,0.919386,0.175389,1894.85
198,4,route_4_to_9,16,5,0.3125,0.00024576,1894.85
198,5,route_5_to_9,43,0,0,0.0006528,1894.85
198,1,route_1_to_9,669,591,0.883408,0.225212,1894.85
198,6,route_6_to_9,28,12,0.428571,0.00041216,1894.85
198,2,route_2_to_9,670,505,0.753731,0.225549,1894.85
198,3,route_3_to_9,890,882,0.991011,0.29961,1894.85
198,4,route_4_to_9,766,383,0.5,0.257866,1894.85
198,5,route_5_to_9,346,49,0.141618,0.116477,1894.85
198,6,route_6_to_9,498,383,0.769076,0.167647,1894.85
198,7,route_7_to_9,696,668,0.95977,0.234301,1894.85
198,8,route_8_to_9,1095,342,0.312329,0.368621,1894.85
198,8,route_8_to_9,29,2,0.0689655,0.00045824,1894.85
199,0,route_0_to_9,932,812,0.871245,0.313748,1894.85
199,4,route_4_to_9,16,4,0.25,0.0002432,1894.85
199,5,route_5_to_9,42,2,0.047619,0.00063488,1894.85
199,1,route_1_to_9,244,97,0.397541,0.0821402,1894.85
199,6,route_6_to_9,17,10,0.588235,0.00026112,1894.85
199,2,route_2_to_9,985,818,0.830457,0.33159,1894.85
199,3,route_3_to_9,765,753,0.984314,0.25753,1894.85
199,4,route_4_to_9,519,238,0.458574,0.174716,1894.85
199,5,route_5_to_9,447,10,0.0223714,0.150478,1894.85
199,6,route_6_to_9,1146,790,0.689354,0.385789,1894.85
199,7,route_7_to_9,930,869,0.934409,0.313075,1894.85
199,8,route_8_to_9,756,143,0.189153,0.2545,1894.85
199,8,route_8_to_9,15,1,0.0666667,0.00023808,1894.85
200,0,route_0_to_9,664,616,0.927711,0.223529,1894.85
200,4,route_4_to_9,23,11,0.478261,0.00036608,1894.85
200,5,route_5_to_9,42,4,0.0952381,0.00064,1894.85
200,1,route_1_to_9,843,617,0.73191,0.283788,1894.85
200,6,route_6_to_9,24,13,0.541667,0.00037376,1894.85
200,2,route_2_to_9,336,294,0.875,0.113111,1894.85
200,3,route_3_to_9,554,537,0.969314,0.186499,1894.85
200,4,route_4_to_9,499,384,0.769539,0.167983,1894.85
200,5,route_5_to_9,648,216,0.333333,0.218143,1894.85
200,6,route_6_to_9,1046,683,0.652964,0.352125,1894.85
200,7,route_7_to_9,771,727,0.942931,0.259549,1894.85
200,8,route_8_to_9,939,197,0.209798,0.316105,1894.85
200,8,route_8_to_9,21,3,0.142857,0.00032768,1894.85
201,0,route_0_to_9,1086,1030,0.948435,0.365591,1894.85
201,4,route_4_to_9,36,23,0.638889,0.00056064,1894.85
201,5,route_5_to_9,34,1,0.0294118,0.00052224,1894.85
201,1,route_1_to_9,1157,822,0.710458,0.389492,1894.85
201,6,route_6_to_9,24,9,0.375,0.00037888,1894.85
201,2,route_2_to_9,659,596,0.904401,0.221846,1894.85
201,3,route_3_to_9,1042,1041,0.99904,0.350779,1894.85
201,4,route_4_to_9,1086,645,0.593923,0.365591,1894.85
201,5,route_5_to_9,189,3,0.015873,0.063625,1894.85
201,6,route_6_to_9,974,639,0.656057,0.327887,1894.85
201,7,route_7_to_9,900,861,0.956667,0.302976,1894.85
201,8,route_8_to_9,604,285,0.471854,0.203331,1894.85
201,8,route_8_to_9,28,6,0.214286,0.00044032,1894.85
202,0,route_0_to_9,1050,963,0.917143,0.353472,1894.85
202,4,route_4_to_9,24,5,0.208333,0.00036864,1894.85
202,5,route_5_to_9,44,4,0.0909091,0.00066304,1894.85
202,1,route_1_to_9,974,821,0.842916,0.327887,1894.85
202,6,route_6_to_9,10,4,0.4,0.00014784,1894.85
202,2,route_2_to_9,766,693,0.9047,0.257866,1894.85
202,3,route_3_to_9,1157,1143,0.9879,0.389492,1894.85
202,4,route_4_to_9,640,371,0.579688,0.21545,1894.85
202,5,route_5_to_9,708,165,0.233051,0.238341,1894.85
202,6,route_6_to_9,887,718,0.80947,0.2986,1894.85
202,7,route_7_to_9,748,724,0.967914,0.251807,1894.85
202,8,route_8_to_9,1000,264,0.264,0.33664,1894.85
202,8,route_8_to_9,19,3,0.157895,0.00029376,1894.85
203,0,route_0_to_9,717,621,0.866109,0.241371,1894.85
203,4,route_4_to_9,19,6,0.315789,0.00027584,1894.85
203,5,route_5_to_9,30,0,0,0.00045824,1894.85
203,1,route_1_to_9,1081,936,0.865865,0.363908,1894.85
203,6,route_6_to_9,23,8,0.347826,0.0003584,1894.85
203,2,route_2_to_9,561,522,0.930481,0.188855,1894.85
203,3,route_3_to_9,1130,1071,0.947788,0.380403,1894.85
203,4,route_4_to_9,748,379,0.506684,0.251807,1894.85
203,5,route_5_to_9,359,69,0.192201,0.120854,1894.85
203,6,route_6_to_9,733,529,0.721692,0.246757,1894.85
203,7,route_7_to_9,466,466,1,0.156874,1894.85
203,8,route_8_to_9,907,172,0.189636,0.305332,1894.85
203,8,route_8_to_9,35,2,0.0571429,0.0005376,1894.85
204,0,route_0_to_9,663,625,0.942685,0.223192,1894.85
204,4,route_4_to_9,23,6,0.26087,0.00035072,1894.85
204,5,route_5_to_9,30,7,0.233333,0.00045824,1894.85
204,1,route_1_to_9,1156,1019,0.881488,0.389156,1894.85
204,6,route_6_to_9,21,3,0.142857,0.00032256,1894.85
204,2,route_2_to_9,1149,1079,0.939077,0.386799,1894.85
204,3,route_3_to_9,608,573,0.942434,0.204677,1894.85
204,4,route_4_to_9,757,437,0.577279,0.254836,1894.85
204,5,route_5_to_9,982,473,0.48167,0.33058,1894.85
204,6,route_6_to_9,589,410,0.696095,0.198281,1894.85
204,7,route_7_to_9,775,699,0.901935,0.260896,1894.85
204,8,route_8_to_9,920,321,0.348913,0.309709,1894.85
204,8,route_8_to_9,22,3,0.136364,0.00033792,1894.85
205,0,route_0_to_9,787,745,0.946633,0.264936,1894.85
205,4,route_4_to_9,21,1,0.047619,0.00032256,1894.85
205,5,route_5_to_9,23,9,0.391304,0.00035328,1894.85
205,1,route_1_to_9,1155,1111,0.961905,0.388819,1894.85
205,6,route_6_to_9,17,10,0.588235,0.00026368,1894.85
205,2,route_2_to_9,1143,905,0.791776,0.38478,1894.85
205,3,route_3_to_9,758,729,0.961741,0.255173,1894.85
205,4,route_4_to_9,562,327,0.581851,0.189192,1894.85
205,5,route_5_to_9,1104,481,0.435688,0.371651,1894.85
205,6,route_6_to_9,797,621,0.779172,0.268302,1894.85
205,7,route_7_to_9,1147,1013,0.883173,0.386126,1894.85
205,8,route_8_to_9,358,146,0.407821,0.120517,1894.85
205,8,route_8_to_9,17,7,0.411765,0.00025856,1894.85
206,0,route_0_to_9,368,363,0.986413,0.123884,1894.85
206,4,route_4_to_9,15,2,0.133333,0.0002304,1894.85
206,5,route_5_to_9,38,4,0.105263,0.00057856,1894.85
206,1,route_1_to_9,997,687,0.689067,0.33563,1894.85
206,6,route_6_to_9,24,7,0.291667,0.00036864,1894.85
206,2,route_2_to_9,990,863,0.871717,0.333274,1894.85
206,3,route_3_to_9,591,581,0.98308,0.198954,1894.85
206,4,route_4_to_9,735,327,0.444898,0.24743,1894.85
206,5,route_5_to_9,876,411,0.469178,0.294897,1894.85
206,6,route_6_to_9,1156,562,0.486159,0.389156,1894.85
206,7,route_7_to_9,1157,1013,0.87554,0.389492,1894.85
206,8,route_8_to_9,242,45,0.18595,0.0814669,1894.85
206,8,route_8_to_9,18,1,0.0555556,0.00027904,1894.85
207,0,route_0_to_9,102,81,0.794118,0.0343373,1894.85
207,4,route_4_to_9,20,11,0.55,0.00030464,1894.85
207,5,route_5_to_9,25,3,0.12,0.00037376,1894.85
207,1,route_1_to_9,985,765,0.77665,0.33159,1894.85
207,6,route_6_to_9,34,22,0.647059,0.00051456,1894.85
207,2,route_2_to_9,532,470,0.883459,0.179092,1894.85
207,3,route_3_to_9,1100,1043,0.948182,0.370304,1894.85
207,4,route_4_to_9,1062,627,0.590395,0.357512,1894.85
207,5,route_5_to_9,657,160,0.243531,0.221172,1894.85
207,6,route_6_to_9,874,585,0.669336,0.294223,1894.85
207,7,route_7_to_9,619,569,0.919225,0.20838,1894.85
207,8,route_8_to_9,886,387,0.436795,0.298263,1894.85
207,8,route_8_to_9,34,14,0.411765,0.00052992,1894.85
208,0,route_0_to_9,1089,947,0.869605,0.366601,1894.85
208,4,route_4_to_9,22,9,0.409091,0.00034304,1894.85
208,5,route_5_to_9,48,9,0.1875,0.0007168,1894.85
208,1,route_1_to_9,780,477,0.611538,0.262579,1894.85
208,6,route_6_to_9,23,4,0.173913,0.00034816,1894.85
208,2,route_2_to_9,1096,931,0.849453,0.368957,1894.85
208,3,route_3_to_9,211,158,0.748815,0.071031,1894.85
208,4,route_4_to_9,929,608,0.654467,0.312739,1894.85
208,5,route_5_to_9,585,133,0.22735,0.196934,1894.85
208,6,route_6_to_9,353,247,0.699717,0.118834,1894.85
208,7,route_7_to_9,841,756,0.89893,0.283114,1894.85
208,8,route_8_to_9,654,361,0.551988,0.220163,1894.85
208,8,route_8_to_9,10,1,0.1,0.00015616,1894.85
209,0,route_0_to_9,1072,827,0.771455,0.360878,486.563
209,4,route_4_to_9,20,6,0.3,0.00032,486.563
209,5,route_5_to_9,49,0,0,0.00075264,486.563
209,1,route_1_to_9,317,103,0.324921,0.106715,486.563
209,6,route_6_to_9,25,4,0.16,0.00038144,486.563
209,2,route_2_to_9,991,850,0.857719,0.33361,486.563
209,3,route_3_to_9,703,695,0.98862,0.236658,486.563
209,4,route_4_to_9,782,407,0.52046,0.263252,486.563
209,5,route_5_to_9,917,49,0.0534351,0.308699,486.563
209,6,route_6_to_9,743,355,0.477793,0.250124,486.563
209,7,route_7_to_9,771,706,0.915694,0.259549,486.563
209,8,route_8_to_9,363,148,0.407713,0.1222,486.563
209,8,route_8_to_9,29,2,0.0689655,0.00045056,486.563
210,0,route_0_to_9,297,40,0.13468,0.0999821,486.563
210,4,route_4_to_9,12,0,0,0.0001792,486.563
210,5,route_5_to_9,33,0,0,0.00050432,486.563
210,1,route_1_to_9,179,2,0.0111732,0.0602586,486.563
210,6,route_6_to_9,6,0,0,9.216e-05,486.563
210,2,route_2_to_9,212,14,0.0660377,0.0713677,486.563
210,3,route_3_to_9,160,13,0.08125,0.0538624,486.563
210,4,route_4_to_9,188,0,0,0.0632883,486.563
210,5,route_5_to_9,214,0,0,0.072041,486.563
210,6,route_6_to_9,123,0,0,0.0414067,486.563
210,7,route_7_to_9,213,43,0.201878,0.0717043,486.563
210,8,route_8_to_9,68,0,0,0.0228915,486.563
210,8,route_8_to_9,9,0,0,0.00013824,486.563
211,0,route_0_to_9,131,0,0,0.0440998,486.563
211,1,route_1_to_9,75,0,0,0.025248,486.563
211,2,route_2_to_9,177,0,0,0.0595853,486.563
211,3,route_3_to_9,144,0,0,0.0484762,486.563
211,4,route_4_to_9,147,0,0,0.0494861,486.563
211,5,route_5_to_9,172,0,0,0.0579021,486.563
211,6,route_6_to_9,104,0,0,0.0350106,486.563
211,7,route_7_to_9,242,0,0,0.0814669,486.563
211,8,route_8_to_9,71,0,0,0.0239014,486.563
212,0,route_0_to_9,13,0,0,0.00437632,486.563
212,5,route_5_to_9,1,0,0,1.536e-05,486.563
212,1,route_1_to_9,260,0,0,0.0875264,486.563
212,2,route_2_to_9,181,0,0,0.0609318,486.563
212,3,route_3_to_9,279,0,0,0.0939226,486.563
212,4,route_4_to_9,254,1,0.00393701,0.0855066,486.563
212,5,route_5_to_9,224,0,0,0.0754074,486.563
212,6,route_6_to_9,240,0,0,0.0807936,486.563
212,7,route_7_to_9,283,0,0,0.0952691,486.563
212,8,route_8_to_9,282,0,0,0.0949325,486.563
212,8,route_8_to_9,1,0,0,1.536e-05,486.563
213,0,route_0_to_9,254,11,0.0433071,0.0855066,486.563
213,4,route_4_to_9,6,0,0,9.216e-05,486.563
213,5,route_5_to_9,26,0,0,0.00039936,486.563
213,1,route_1_to_9,148,1,0.00675676,0.0498227,486.563
213,6,route_6_to_9,9,0,0,0.00013824,486.563
213,2,route_2_to_9,73,4,0.0547945,0.0245747,486.563
213,3,route_3_to_9,232,16,0.0689655,0.0781005,486.563
213,4,route_4_to_9,249,2,0.00803213,0.0838234,486.563
213,5,route_5_to_9,249,0,0,0.0838234,486.563
213,6,route_6_to_9,243,3,0.0123457,0.0818035,486.563
213,7,route_7_to_9,145,0,0,0.0488128,486.563
213,8,route_8_to_9,215,4,0.0186047,0.0723776,486.563
213,8,route_8_to_9,1,0,0,1.536e-05,486.563
214,0,route_0_to_9,255,0,0,0.0858432,486.563
214,1,route_1_to_9,275,0,0,0.092576,486.563
214,6,route_6_to_9,1,0,0,1.536e-05,486.563
214,2,route_2_to_9,263,0,0,0.0885363,486.563
214,3,route_3_to_9,297,0,0,0.0999821,486.563
214,4,route_4_to_9,198,0,0,0.0666547,486.563
214,5,route_5_to_9,135,0,0,0.0454464,486.563
214,6,route_6_to_9,262,0,0,0.0881997,486.563
214,7,route_7_to_9,132,1,0.00757576,0.0444365,486.563
214,8,route_8_to_9,176,0,0,0.0592486,486.563
215,0,route_0_to_9,208,2,0.00961538,0.0700211,486.563
215,4,route_4_to_9,2,0,0,3.072e-05,486.563
215,5,route_5_to_9,3,0,0,4.608e-05,486.563
215,1,route_1_to_9,165,0,0,0.0555456,486.563
215,2,route_2_to_9,222,1,0.0045045,0.0747341,486.563
215,3,route_3_to_9,153,0,0,0.0515059,486.563
215,4,route_4_to_9,287,0,0,0.0966157,486.563
215,5,route_5_to_9,158,0,0,0.0531891,486.563
215,6,route_6_to_9,238,0,0,0.0801203,486.563
215,7,route_7_to_9,249,0,0,0.0838234,486.563
215,8,route_8_to_9,272,6,0.0220588,0.0915661,486.563
216,0,route_0_to_9,237,1,0.00421941,0.0797837,486.563
