time_window,source_node,route_id,packets_sent,packets_lost,loss_rate,utilization,traffic_rate_kbps,avg_hops
175,1,route_1_to_9,289,102,0.352941,0.097289,669.4,2.60963
175,6,route_6_to_9,133,3,0.0225564,0.00203008,669.4,1
175,2,route_2_to_9,267,103,0.385768,0.0898829,669.4,2.2439
175,4,route_4_to_9,86,38,0.44186,0.028951,669.4,1.77083
175,3,route_3_to_9,306,168,0.54902,0.103012,669.4,3.16667
175,5,route_5_to_9,309,31,0.100324,0.104022,669.4,1.23381
175,6,route_6_to_9,384,82,0.213542,0.12927,669.4,1.19536
175,7,route_7_to_9,289,178,0.615917,0.097289,669.4,3.12613
175,8,route_8_to_9,374,64,0.171123,0.125903,669.4,1.18387
175,8,route_8_to_9,136,11,0.0808824,0.00213504,669.4,1.008
176,0,route_0_to_9,291,112,0.38488,0.0979622,714.589,2.76536
176,4,route_4_to_9,78,9,0.115385,0.0011904,714.589,1.10145
176,5,route_5_to_9,208,4,0.0192308,0.00319488,714.589,1.0049
176,1,route_1_to_9,254,79,0.311024,0.0855066,714.589,2.66857
176,6,route_6_to_9,129,3,0.0232558,0.0019712,714.589,1.01587
176,2,route_2_to_9,338,84,0.248521,0.113784,714.589,2.48425
176,4,route_4_to_9,78,13,0.166667,0.0262579,714.589,1.81538
176,3,route_3_to_9,337,232,0.688427,0.113448,714.589,3.49524
176,5,route_5_to_9,388,31,0.0798969,0.130616,714.589,1.06723
176,6,route_6_to_9,312,17,0.0544872,0.105032,714.589,1.42712
176,7,route_7_to_9,290,194,0.668966,0.0976256,714.589,3
176,8,route_8_to_9,169,25,0.147929,0.0568922,714.589,1.22222
176,8,route_8_to_9,77,7,0.0909091,0.00128768,714.589,1.01429
177,0,route_0_to_9,216,144,0.666667,0.0727142,581.053,3.19444
177,4,route_4_to_9,51,3,0.0588235,0.0007808,581.053,1.04167
177,5,route_5_to_9,164,2,0.0121951,0.0025088,581.053,1.00617
177,1,route_1_to_9,221,63,0.285068,0.0743974,581.053,2.07595
177,6,route_6_to_9,121,2,0.0165289,0.00184832,581.053,1.0084
177,2,route_2_to_9,257,26,0.101167,0.0865165,581.053,2.31169
177,4,route_4_to_9,268,125,0.466418,0.0902195,581.053,1.26573
177,3,route_3_to_9,150,122,0.813333,0.050496,581.053,3
177,5,route_5_to_9,61,0,0,0.020535,581.053,1
177,6,route_6_to_9,318,10,0.0314465,0.107052,581.053,1.18182
177,7,route_7_to_9,76,26,0.342105,0.0255846,581.053,3.12
177,8,route_8_to_9,204,20,0.0980392,0.0686746,581.053,1.05435
177,8,route_8_to_9,150,6,0.04,0.00231936,581.053,1.01389
178,0,route_0_to_9,395,233,0.589873,0.132973,646.869,2.91975
178,4,route_4_to_9,121,11,0.0909091,0.00183296,646.869,1.01818
178,5,route_5_to_9,110,2,0.0181818,0.0016896,646.869,1.03704
178,1,route_1_to_9,291,158,0.542955,0.0979622,646.869,2.46617
178,6,route_6_to_9,101,4,0.039604,0.00154624,646.869,1.03093
178,2,route_2_to_9,235,70,0.297872,0.0791104,646.869,2.63636
178,4,route_4_to_9,139,56,0.402878,0.046793,646.869,1.31325
178,3,route_3_to_9,322,267,0.829193,0.108398,646.869,3.67273
178,5,route_5_to_9,29,1,0.0344828,0.00976256,646.869,1
178,6,route_6_to_9,158,14,0.0886076,0.0531891,646.869,1.75
178,7,route_7_to_9,377,321,0.851459,0.126913,646.869,2.89286
178,8,route_8_to_9,395,56,0.141772,0.132973,646.869,1.13864
178,8,route_8_to_9,65,4,0.0615385,0.00100864,646.869,1.03279
179,0,route_0_to_9,159,83,0.522013,0.0535258,631.451,2.84211
179,4,route_4_to_9,42,4,0.0952381,0.00064256,631.451,1
179,5,route_5_to_9,161,7,0.0434783,0.00246528,631.451,1
179,1,route_1_to_9,314,211,0.671975,0.105705,631.451,2.68932
179,6,route_6_to_9,146,7,0.0479452,0.00222464,631.451,1.00719
179,2,route_2_to_9,279,117,0.419355,0.0939226,631.451,2.3642
179,4,route_4_to_9,233,84,0.360515,0.0784371,631.451,2.03356
179,3,route_3_to_9,245,174,0.710204,0.0824768,631.451,3.11268
179,5,route_5_to_9,228,19,0.0833333,0.0767539,631.451,1.26794
179,6,route_6_to_9,215,75,0.348837,0.0723776,631.451,1.51429
179,7,route_7_to_9,348,265,0.761494,0.117151,631.451,2.75904
179,8,route_8_to_9,380,69,0.181579,0.127923,631.451,1.17685
179,8,route_8_to_9,120,12,0.1,0.00188928,631.451,1.01852
180,0,route_0_to_9,336,182,0.541667,0.113111,670.908,2.81818
180,4,route_4_to_9,72,27,0.375,0.00109824,670.908,1
180,5,route_5_to_9,186,0,0,0.00284928,670.908,1.00538
180,1,route_1_to_9,225,74,0.328889,0.075744,670.908,2.88742
180,6,route_6_to_9,104,5,0.0480769,0.00158208,670.908,1.0404
180,2,route_2_to_9,252,78,0.309524,0.0848333,670.908,2.21839
180,4,route_4_to_9,69,0,0,0.0232282,670.908,1.28986
180,3,route_3_to_9,129,99,0.767442,0.0434266,670.908,3.16667
180,5,route_5_to_9,265,22,0.0830189,0.0892096,670.908,1.06584
180,6,route_6_to_9,106,18,0.169811,0.0356838,670.908,1.21591
180,7,route_7_to_9,162,131,0.808642,0.0545357,670.908,3.16129
180,8,route_8_to_9,284,42,0.147887,0.0956058,670.908,1.05785
180,8,route_8_to_9,90,5,0.0555556,0.0014208,670.908,1.02353
181,0,route_0_to_9,124,50,0.403226,0.0417434,583.516,2.13514
181,4,route_4_to_9,61,3,0.0491803,0.00092928,583.516,1.01724
181,5,route_5_to_9,120,0,0,0.00184064,583.516,1
181,1,route_1_to_9,356,91,0.255618,0.119844,583.516,2.41132
181,6,route_6_to_9,176,0,0,0.00269056,583.516,1
181,2,route_2_to_9,288,38,0.131944,0.0969523,583.516,2.16
181,4,route_4_to_9,303,29,0.0957096,0.102002,583.516,1.31752
181,3,route_3_to_9,176,98,0.556818,0.0592486,583.516,2.94872
181,5,route_5_to_9,224,12,0.0535714,0.0754074,583.516,1.12736
181,6,route_6_to_9,339,14,0.0412979,0.114121,583.516,1.10462
181,7,route_7_to_9,124,90,0.725806,0.0417434,583.516,2.97059
181,8,route_8_to_9,262,29,0.110687,0.0881997,583.516,1.08155
181,8,route_8_to_9,70,5,0.0714286,0.00109824,583.516,1.03077
182,0,route_0_to_9,211,70,0.331754,0.071031,531.823,2.74468
182,4,route_4_to_9,51,12,0.235294,0.00079104,531.823,1
182,5,route_5_to_9,197,3,0.0152284,0.0030208,531.823,1.01031
182,1,route_1_to_9,296,113,0.381757,0.0996454,531.823,2.28962
182,6,route_6_to_9,134,3,0.0223881,0.00205568,531.823,1
182,2,route_2_to_9,304,96,0.315789,0.102339,531.823,2.10096
182,4,route_4_to_9,222,79,0.355856,0.0747341,531.823,1.69231
182,3,route_3_to_9,133,91,0.684211,0.0447731,531.823,3.42857
182,5,route_5_to_9,74,1,0.0135135,0.0249114,531.823,1.08219
182,6,route_6_to_9,285,30,0.105263,0.0959424,531.823,1.30196
182,7,route_7_to_9,128,81,0.632812,0.0430899,531.823,2.97872
182,8,route_8_to_9,325,44,0.135385,0.109408,531.823,1.14947
182,8,route_8_to_9,90,7,0.0777778,0.00141056,531.823,1.01205
183,0,route_0_to_9,94,37,0.393617,0.0316442,460.033,2.64912
183,4,route_4_to_9,53,6,0.113208,0.00081408,460.033,1.04255
183,5,route_5_to_9,190,4,0.0210526,0.0029184,460.033,1.00538
183,1,route_1_to_9,233,69,0.296137,0.0784371,460.033,2.34146
183,6,route_6_to_9,187,0,0,0.0028672,460.033,1
183,2,route_2_to_9,210,13,0.0619048,0.0706944,460.033,2.14213
183,4,route_4_to_9,39,5,0.128205,0.013129,460.033,2.41176
183,3,route_3_to_9,169,79,0.467456,0.0568922,460.033,3
183,5,route_5_to_9,160,7,0.04375,0.0538624,460.033,1.20261
183,6,route_6_to_9,235,8,0.0340426,0.0791104,460.033,1.29075
183,7,route_7_to_9,163,35,0.214724,0.0548723,460.033,2.59375
183,8,route_8_to_9,270,35,0.12963,0.0908928,460.033,1.0383
183,8,route_8_to_9,71,4,0.056338,0.00112896,460.033,1.02985
184,0,route_0_to_9,241,100,0.414938,0.0811302,544.073,2.71631
184,4,route_4_to_9,51,10,0.196078,0.00077824,544.073,1.02439
184,5,route_5_to_9,141,3,0.0212766,0.00215808,544.073,1
184,1,route_1_to_9,256,132,0.515625,0.0861798,544.073,2.59677
184,6,route_6_to_9,141,5,0.035461,0.00214784,544.073,1.02206
184,2,route_2_to_9,263,98,0.372624,0.0885363,544.073,2.09091
184,4,route_4_to_9,240,68,0.283333,0.0807936,544.073,1.69767
184,3,route_3_to_9,297,180,0.606061,0.0999821,544.073,2.64957
184,5,route_5_to_9,332,15,0.0451807,0.111764,544.073,1.20505
184,6,route_6_to_9,29,6,0.206897,0.00976256,544.073,1.30435
184,7,route_7_to_9,228,141,0.618421,0.0767539,544.073,2.87356
184,8,route_8_to_9,268,45,0.16791,0.0902195,544.073,1.11659
184,8,route_8_to_9,112,9,0.0803571,0.00182016,544.073,1.02913
185,0,route_0_to_9,201,125,0.621891,0.0676646,557.281,2.35526
185,4,route_4_to_9,80,4,0.05,0.00119232,557.281,1.01316
185,5,route_5_to_9,163,2,0.0122699,0.00250112,557.281,1.00621
185,1,route_1_to_9,250,49,0.196,0.08416,557.281,2.60697
185,6,route_6_to_9,140,3,0.0214286,0.00213504,557.281,1.0146
185,2,route_2_to_9,170,35,0.205882,0.0572288,557.281,2.08889
185,4,route_4_to_9,132,35,0.265152,0.0444365,557.281,1.87629
185,3,route_3_to_9,318,80,0.251572,0.107052,557.281,3.02941
185,5,route_5_to_9,259,8,0.030888,0.0871898,557.281,1.16335
185,6,route_6_to_9,307,11,0.0358306,0.103348,557.281,1.16892
185,7,route_7_to_9,271,96,0.354244,0.0912294,557.281,2.94286
185,8,route_8_to_9,156,21,0.134615,0.0525158,557.281,1.00741
185,8,route_8_to_9,93,4,0.0430108,0.0014976,557.281,1
186,0,route_0_to_9,246,104,0.422764,0.0828134,482.272,2.97183
186,4,route_4_to_9,40,8,0.2,0.0006144,482.272,1
186,5,route_5_to_9,171,4,0.0233918,0.002624,482.272,1.00599
186,1,route_1_to_9,152,87,0.572368,0.0511693,482.272,2.36923
186,6,route_6_to_9,120,4,0.0333333,0.0018176,482.272,1.00862
186,2,route_2_to_9,197,34,0.172589,0.0663181,482.272,2.27607
186,4,route_4_to_9,161,93,0.57764,0.054199,482.272,1.72059
186,3,route_3_to_9,118,110,0.932203,0.0397235,482.272,2.375
186,5,route_5_to_9,128,6,0.046875,0.0430899,482.272,1.0082
186,6,route_6_to_9,89,12,0.134831,0.029961,482.272,1.07792
186,7,route_7_to_9,228,115,0.504386,0.0767539,482.272,3.31858
186,8,route_8_to_9,220,23,0.104545,0.0740608,482.272,1.26396
186,8,route_8_to_9,74,6,0.0810811,0.00115968,482.272,1.05882
187,0,route_0_to_9,276,186,0.673913,0.0929126,626.565,2.62222
187,4,route_4_to_9,73,0,0,0.00112128,626.565,1.12329
187,5,route_5_to_9,143,0,0,0.00219136,626.565,1.01399
187,1,route_1_to_9,135,73,0.540741,0.0454464,626.565,2.16129
187,6,route_6_to_9,150,3,0.02,0.00228608,626.565,1.02721
187,2,route_2_to_9,316,56,0.177215,0.106378,626.565,2.35
187,4,route_4_to_9,364,46,0.126374,0.122537,626.565,1.49371
187,3,route_3_to_9,168,132,0.785714,0.0565555,626.565,3.30556
187,5,route_5_to_9,186,9,0.0483871,0.062615,626.565,1.09605
187,6,route_6_to_9,147,11,0.0748299,0.0494861,626.565,1.24265
187,7,route_7_to_9,354,189,0.533898,0.119171,626.565,3.0303
187,8,route_8_to_9,305,52,0.170492,0.102675,626.565,1.13439
187,8,route_8_to_9,80,8,0.1,0.00123392,626.565,1.02778
188,0,route_0_to_9,213,137,0.643192,0.0717043,570.978,2.75
188,4,route_4_to_9,77,20,0.25974,0.00118272,570.978,1
188,5,route_5_to_9,233,3,0.0128755,0.00356352,570.978,1.01304
188,1,route_1_to_9,336,102,0.303571,0.113111,570.978,2.46154
188,6,route_6_to_9,122,5,0.0409836,0.00187136,570.978,1.00855
188,2,route_2_to_9,194,31,0.159794,0.0653082,570.978,2.41104
188,4,route_4_to_9,103,29,0.281553,0.0346739,570.978,1.71622
188,3,route_3_to_9,215,115,0.534884,0.0723776,570.978,2.76
188,5,route_5_to_9,179,20,0.111732,0.0602586,570.978,1.08805
188,6,route_6_to_9,228,12,0.0526316,0.0767539,570.978,1.48148
188,7,route_7_to_9,256,192,0.75,0.0861798,570.978,3.10938
188,8,route_8_to_9,324,39,0.12037,0.109071,570.978,1.16491
188,8,route_8_to_9,60,4,0.0666667,0.00093952,570.978,1
189,0,route_0_to_9,224,155,0.691964,0.0754074,476.882,2.37681
189,4,route_4_to_9,58,1,0.0172414,0.00089088,476.882,1.03509
189,5,route_5_to_9,207,1,0.00483092,0.0031744,476.882,1
189,1,route_1_to_9,254,45,0.177165,0.0855066,476.882,2.30144
189,6,route_6_to_9,127,7,0.0551181,0.00193536,476.882,1.01667
189,2,route_2_to_9,197,57,0.28934,0.0663181,476.882,2.52857
189,4,route_4_to_9,118,0,0,0.0397235,476.882,1.52542
189,3,route_3_to_9,291,164,0.563574,0.0979622,476.882,3.10236
189,5,route_5_to_9,118,8,0.0677966,0.0397235,476.882,1.21818
189,6,route_6_to_9,227,5,0.0220264,0.0764173,476.882,1.28378
189,7,route_7_to_9,99,21,0.212121,0.0333274,476.882,2.60256
189,8,route_8_to_9,291,31,0.106529,0.0979622,476.882,1.14615
189,8,route_8_to_9,72,2,0.0277778,0.00110272,476.882,1
190,0,route_0_to_9,43,8,0.186047,0.0144755,367.5,3.45714
190,4,route_4_to_9,32,3,0.09375,0.00048896,367.5,1
190,5,route_5_to_9,199,3,0.0150754,0.0030464,367.5,1
190,1,route_1_to_9,204,69,0.338235,0.0686746,367.5,2.51852
190,6,route_6_to_9,213,4,0.0187793,0.00325824,367.5,1.01914
190,2,route_2_to_9,137,32,0.233577,0.0461197,367.5,2.10476
190,4,route_4_to_9,192,44,0.229167,0.0646349,367.5,2.40541
190,3,route_3_to_9,225,187,0.831111,0.075744,367.5,3.78947
190,5,route_5_to_9,221,12,0.0542986,0.0743974,367.5,1.04785
190,6,route_6_to_9,151,8,0.0529801,0.0508326,367.5,1.13287
190,7,route_7_to_9,30,27,0.9,0.0100992,367.5,2.66667
190,8,route_8_to_9,135,15,0.111111,0.0454464,367.5,1.175
190,8,route_8_to_9,87,5,0.0574713,0.0013696,367.5,1.02439
191,0,route_0_to_9,29,29,1,0.00976256,332.07,0
191,4,route_4_to_9,39,1,0.025641,0.00059648,332.07,1.02632
191,5,route_5_to_9,209,3,0.0143541,0.00320256,332.07,1.00485
191,1,route_1_to_9,65,24,0.369231,0.0218816,332.07,2.7561
191,6,route_6_to_9,208,2,0.00961538,0.00318208,332.07,1
191,2,route_2_to_9,191,10,0.052356,0.0642982,332.07,2.0663
191,4,route_4_to_9,102,21,0.205882,0.0343373,332.07,1.74074
191,3,route_3_to_9,148,10,0.0675676,0.0498227,332.07,2.68841
191,5,route_5_to_9,154,6,0.038961,0.0518426,332.07,1.07432
191,6,route_6_to_9,148,4,0.027027,0.0498227,332.07,1.04861
191,7,route_7_to_9,179,57,0.318436,0.0602586,332.07,2.56557
191,8,route_8_to_9,165,14,0.0848485,0.0555456,332.07,1.07285
191,8,route_8_to_9,87,5,0.0574713,0.00134144,332.07,1
192,0,route_0_to_9,156,0,0,0.0525158,474.352,2.66667
192,4,route_4_to_9,43,3,0.0697674,0.0006432,474.352,1
192,5,route_5_to_9,211,0,0,0.00323072,474.352,1
192,1,route_1_to_9,175,83,0.474286,0.058912,474.352,2.71739
192,6,route_6_to_9,134,4,0.0298507,0.00205312,474.352,1
192,2,route_2_to_9,192,27,0.140625,0.0646349,474.352,2.12727
192,4,route_4_to_9,214,28,0.130841,0.072041,474.352,1.51613
192,3,route_3_to_9,108,54,0.5,0.0363571,474.352,3.2963
192,5,route_5_to_9,185,2,0.0108108,0.0622784,474.352,1.05464
192,6,route_6_to_9,231,4,0.017316,0.0777638,474.352,1.31718
192,7,route_7_to_9,81,36,0.444444,0.0272678,474.352,3.57778
192,8,route_8_to_9,95,8,0.0842105,0.0319808,474.352,1.31034
192,8,route_8_to_9,55,3,0.0545455,0.00085248,474.352,1.03846
193,0,route_0_to_9,199,66,0.331658,0.0669914,338.849,2.69925
193,4,route_4_to_9,56,0,0,0.00086016,338.849,1
193,5,route_5_to_9,224,0,0,0.00342528,338.849,1
193,1,route_1_to_9,164,39,0.237805,0.055209,338.849,2.392
193,6,route_6_to_9,150,2,0.0133333,0.00229312,338.849,1.01351
193,2,route_2_to_9,188,25,0.132979,0.0632883,338.849,2.26994
193,4,route_4_to_9,187,24,0.128342,0.0629517,338.849,1.37423
193,3,route_3_to_9,144,76,0.527778,0.0484762,338.849,2.79412
193,5,route_5_to_9,125,2,0.016,0.04208,338.849,1.03252
193,6,route_6_to_9,75,10,0.133333,0.025248,338.849,1.04615
193,7,route_7_to_9,111,29,0.261261,0.037367,338.849,2.42683
193,8,route_8_to_9,147,13,0.0884354,0.0494861,338.849,1.04478
193,8,route_8_to_9,72,2,0.0277778,0.00110592,338.849,1
194,0,route_0_to_9,216,74,0.342593,0.0727142,354.669,2.43662
194,4,route_4_to_9,55,1,0.0181818,0.00084736,354.669,1.01852
194,5,route_5_to_9,249,2,0.00803213,0.00381184,354.669,1.00405
194,1,route_1_to_9,210,56,0.266667,0.0706944,354.669,2.23377
194,6,route_6_to_9,181,1,0.00552486,0.00278016,354.669,1.00556
194,2,route_2_to_9,198,7,0.0353535,0.0666547,354.669,2.0733
194,4,route_4_to_9,216,16,0.0740741,0.0727142,354.669,1.1
194,3,route_3_to_9,161,45,0.279503,0.054199,354.669,2.5431
194,5,route_5_to_9,115,2,0.0173913,0.0387136,354.669,1.0177
194,6,route_6_to_9,87,1,0.0114943,0.0292877,354.669,1.04651
194,7,route_7_to_9,137,52,0.379562,0.0461197,354.669,2.51765
194,8,route_8_to_9,96,10,0.104167,0.0323174,354.669,1.03488
194,8,route_8_to_9,42,2,0.047619,0.00065792,354.669,1.025
195,0,route_0_to_9,134,26,0.19403,0.0451098,300,2.47222
195,4,route_4_to_9,64,5,0.078125,0.0009856,300,1
195,5,route_5_to_9,229,6,0.0262009,0.00350976,300,1
195,1,route_1_to_9,134,12,0.0895522,0.0451098,300,2.53279
195,6,route_6_to_9,139,3,0.0215827,0.00212736,300,1
195,2,route_2_to_9,149,12,0.0805369,0.0501594,300,2.42336
195,4,route_4_to_9,90,0,0,0.0302976,300,1.1
195,3,route_3_to_9,114,51,0.447368,0.038377,300,2.42857
195,5,route_5_to_9,166,8,0.0481928,0.0558822,300,1.05063
195,6,route_6_to_9,95,5,0.0526316,0.0319808,300,1.01111
195,7,route_7_to_9,76,27,0.355263,0.0255846,300,2.22449
195,8,route_8_to_9,150,12,0.08,0.050496,300,1.03623
195,8,route_8_to_9,49,1,0.0204082,0.0007552,300,1
196,0,route_0_to_9,183,82,0.448087,0.0616051,323.412,2.77228
196,4,route_4_to_9,49,8,0.163265,0.00075264,323.412,1
196,5,route_5_to_9,215,4,0.0186047,0.00329984,323.412,1
196,1,route_1_to_9,104,49,0.471154,0.0350106,323.412,2.2
196,6,route_6_to_9,177,1,0.00564972,0.0027008,323.412,1.00568
196,2,route_2_to_9,197,36,0.182741,0.0663181,323.412,2.03106
196,4,route_4_to_9,128,78,0.609375,0.0430899,323.412,1.24
196,3,route_3_to_9,103,63,0.61165,0.0346739,323.412,2.975
196,5,route_5_to_9,155,5,0.0322581,0.0521792,323.412,1.04667
196,6,route_6_to_9,197,22,0.111675,0.0663181,323.412,1.08
196,7,route_7_to_9,175,78,0.445714,0.058912,323.412,2.79381
196,8,route_8_to_9,71,6,0.084507,0.0239014,323.412,1.04615
196,8,route_8_to_9,71,10,0.140845,0.00110848,323.412,1.04918
197,0,route_0_to_9,148,69,0.466216,0.0498227,452.692,3.05063
197,4,route_4_to_9,37,2,0.0540541,0.00056576,452.692,1
197,5,route_5_to_9,222,2,0.00900901,0.0034048,452.692,1.00455
197,1,route_1_to_9,213,67,0.314554,0.0717043,452.692,2.40411
197,6,route_6_to_9,107,4,0.0373832,0.00163328,452.692,1
197,2,route_2_to_9,267,34,0.127341,0.0898829,452.692,2.32189
197,4,route_4_to_9,125,0,0,0.04208,452.692,1.464
197,3,route_3_to_9,228,126,0.552632,0.0767539,452.692,2.83333
197,5,route_5_to_9,157,4,0.0254777,0.0528525,452.692,1.07843
197,6,route_6_to_9,136,2,0.0147059,0.045783,452.692,1.13433
197,7,route_7_to_9,187,143,0.764706,0.0629517,452.692,3.27273
197,8,route_8_to_9,225,27,0.12,0.075744,452.692,1.0404
197,8,route_8_to_9,84,9,0.107143,0.00131584,452.692,1.01333
198,0,route_0_to_9,140,54,0.385714,0.0471296,313.108,2.32558
198,4,route_4_to_9,82,3,0.0365854,0.00125376,313.108,1
198,5,route_5_to_9,174,2,0.0114943,0.00267008,313.108,1
198,1,route_1_to_9,191,59,0.308901,0.0642982,313.108,2.50758
198,6,route_6_to_9,194,4,0.0206186,0.0029696,313.108,1.01053
198,2,route_2_to_9,41,12,0.292683,0.0138022,313.108,2.27586
198,4,route_4_to_9,149,6,0.0402685,0.0501594,313.108,1.69231
198,3,route_3_to_9,138,30,0.217391,0.0464563,313.108,2.46296
198,5,route_5_to_9,133,2,0.0150376,0.0447731,313.108,1.08397
198,6,route_6_to_9,23,0,0,0.00774272,313.108,1
198,7,route_7_to_9,151,4,0.0264901,0.0508326,313.108,2.63265
198,8,route_8_to_9,160,13,0.08125,0.0538624,313.108,1.04762
198,8,route_8_to_9,75,5,0.0666667,0.00116224,313.108,1
199,0,route_0_to_9,167,18,0.107784,0.0562189,300,2.80537
199,4,route_4_to_9,61,3,0.0491803,0.00093952,300,1
199,5,route_5_to_9,212,1,0.00471698,0.00325888,300,1
199,1,route_1_to_9,177,18,0.101695,0.0595853,300,2.32075
199,6,route_6_to_9,144,3,0.0208333,0.00220672,300,1.01418
199,2,route_2_to_9,6,0,0,0.00201984,300,3
199,4,route_4_to_9,125,16,0.128,0.04208,300,1.98165
199,3,route_3_to_9,146,78,0.534247,0.0491494,300,3.16176
199,5,route_5_to_9,114,0,0,0.038377,300,1.01754
199,6,route_6_to_9,43,0,0,0.0144755,300,1.4186
199,7,route_7_to_9,69,18,0.26087,0.0232282,300,2.98039
199,8,route_8_to_9,166,18,0.108434,0.0558822,300,1.07432
199,8,route_8_to_9,75,5,0.0666667,0.00116992,300,1.01429
200,0,route_0_to_9,93,25,0.268817,0.0313075,413.383,3.08824
200,4,route_4_to_9,37,3,0.0810811,0.00056832,413.383,1.02941
200,5,route_5_to_9,228,0,0,0.00350208,413.383,1.00439
200,1,route_1_to_9,228,24,0.105263,0.0767539,413.383,2.28922
200,6,route_6_to_9,118,0,0,0.00182016,413.383,1.01695
200,2,route_2_to_9,210,18,0.0857143,0.0706944,413.383,2.06771
200,4,route_4_to_9,229,47,0.20524,0.0770906,413.383,1.95604
200,3,route_3_to_9,252,99,0.392857,0.0848333,413.383,2.42484
200,5,route_5_to_9,146,2,0.0136986,0.0491494,413.383,1.02778
200,6,route_6_to_9,142,0,0,0.0478029,413.383,1.03521
200,7,route_7_to_9,242,150,0.619835,0.0814669,413.383,2.51087
200,8,route_8_to_9,122,20,0.163934,0.0410701,413.383,1.12745
200,8,route_8_to_9,75,2,0.0266667,0.0011776,413.383,1
201,0,route_0_to_9,194,61,0.314433,0.0653082,352.236,2.80451
201,4,route_4_to_9,52,3,0.0576923,0.00080384,352.236,1
201,5,route_5_to_9,228,3,0.0131579,0.0034944,352.236,1
201,1,route_1_to_9,79,32,0.405063,0.0265946,352.236,2.31915
201,6,route_6_to_9,144,1,0.00694444,0.00220416,352.236,1
201,2,route_2_to_9,94,12,0.12766,0.0316442,352.236,2.15854
201,4,route_4_to_9,191,38,0.198953,0.0642982,352.236,1.05229
201,3,route_3_to_9,94,17,0.180851,0.0316442,352.236,2.84416
201,5,route_5_to_9,215,7,0.0325581,0.0723776,352.236,1.04808
201,6,route_6_to_9,206,5,0.0242718,0.0693478,352.236,1.14925
201,7,route_7_to_9,81,45,0.555556,0.0272678,352.236,3.02778
201,8,route_8_to_9,169,13,0.0769231,0.0568922,352.236,1.08333
201,8,route_8_to_9,66,6,0.0909091,0.00103424,352.236,1.03333
202,0,route_0_to_9,106,6,0.0566038,0.0356838,333.348,2.19
202,4,route_4_to_9,51,2,0.0392157,0.00078336,333.348,1.08163
202,5,route_5_to_9,262,0,0,0.00402176,333.348,1.00382
202,1,route_1_to_9,118,7,0.059322,0.0397235,333.348,2.54955
202,6,route_6_to_9,148,3,0.0202703,0.0022784,333.348,1.0069
202,2,route_2_to_9,197,7,0.035533,0.0663181,333.348,2.03158
202,4,route_4_to_9,78,0,0,0.0262579,333.348,2.48718
202,3,route_3_to_9,41,4,0.097561,0.0138022,333.348,3.08108
202,5,route_5_to_9,196,1,0.00510204,0.0659814,333.348,1
202,6,route_6_to_9,161,8,0.0496894,0.054199,333.348,1.22222
202,7,route_7_to_9,6,6,1,0.00201984,333.348,0
202,8,route_8_to_9,192,13,0.0677083,0.0646349,333.348,1.03911
202,8,route_8_to_9,47,3,0.0638298,0.00072448,333.348,1
203,0,route_0_to_9,15,0,0,0.0050496,452.677,2
203,4,route_4_to_9,69,4,0.057971,0.00106688,452.677,1.01538
203,5,route_5_to_9,237,1,0.00421941,0.00363264,452.677,1.00424
203,1,route_1_to_9,140,7,0.05,0.0471296,452.677,2
203,6,route_6_to_9,145,3,0.0206897,0.00221952,452.677,1.00704
203,2,route_2_to_9,42,1,0.0238095,0.0141389,452.677,2.12195
203,4,route_4_to_9,207,8,0.0386473,0.0696845,452.677,1.07538
203,3,route_3_to_9,127,48,0.377953,0.0427533,452.677,2.58228
203,5,route_5_to_9,239,4,0.0167364,0.080457,452.677,1.00851
203,6,route_6_to_9,277,3,0.0108303,0.0932493,452.677,1.31752
203,7,route_7_to_9,113,57,0.504425,0.0380403,452.677,2.46429
203,8,route_8_to_9,211,14,0.0663507,0.071031,452.677,1.04061
203,8,route_8_to_9,54,2,0.037037,0.00083456,452.677,1
204,0,route_0_to_9,169,71,0.420118,0.0568922,356.07,2.37755
204,4,route_4_to_9,66,2,0.030303,0.00101312,356.07,1.15625
204,5,route_5_to_9,179,6,0.0335196,0.00274688,356.07,1
204,1,route_1_to_9,140,46,0.328571,0.0471296,356.07,2.11702
204,6,route_6_to_9,154,1,0.00649351,0.002368,356.07,1.00654
204,2,route_2_to_9,159,8,0.0503145,0.0535258,356.07,2.07285
204,4,route_4_to_9,135,19,0.140741,0.0454464,356.07,1.0431
204,3,route_3_to_9,165,83,0.50303,0.0555456,356.07,2.19512
204,5,route_5_to_9,84,4,0.047619,0.0282778,356.07,1.075
204,6,route_6_to_9,127,4,0.0314961,0.0427533,356.07,1.09756
204,7,route_7_to_9,121,38,0.31405,0.0407334,356.07,2.20482
204,8,route_8_to_9,154,8,0.0519481,0.0518426,356.07,1.20548
204,8,route_8_to_9,70,4,0.0571429,0.00108288,356.07,1.01515
205,0,route_0_to_9,156,44,0.282051,0.0525158,300,2.5
205,4,route_4_to_9,60,0,0,0.00093952,300,1
205,5,route_5_to_9,164,0,0,0.00251648,300,1
205,1,route_1_to_9,30,0,0,0.0100992,300,4.53333
205,6,route_6_to_9,186,1,0.00537634,0.00285696,300,1.01081
205,2,route_2_to_9,75,5,0.0666667,0.025248,300,2.07143
205,4,route_4_to_9,151,55,0.364238,0.0508326,300,1.60417
205,3,route_3_to_9,152,73,0.480263,0.0511693,300,3.03797
205,5,route_5_to_9,55,0,0,0.0185152,300,1
