time_window,source_node,route_id,packets_sent,packets_lost,loss_rate,utilization,traffic_rate_kbps,avg_hops
240,8,route_8_to_9,1059,326,0.307838,0.356502,1852.97,1
241,0,route_0_to_9,575,378,0.657391,0.193568,1722.96,2
241,1,route_1_to_9,494,296,0.59919,0.1663,1722.96,2
241,3,route_3_to_9,535,472,0.882243,0.180102,1722.96,3.90476
241,2,route_2_to_9,1002,772,0.770459,0.337313,1722.96,2
241,4,route_4_to_9,28,25,0.892857,0.00942592,1722.96,1
241,5,route_5_to_9,1043,349,0.334612,0.351116,1722.96,1
241,6,route_6_to_9,79,68,0.860759,0.0265946,1722.96,2
241,8,route_8_to_9,1052,66,0.0627376,0.354145,1722.96,1
241,7,route_7_to_9,549,503,0.916211,0.184815,1722.96,3.45652
242,0,route_0_to_9,680,568,0.835294,0.228915,1597.94,2
242,1,route_1_to_9,880,764,0.868182,0.296243,1597.94,2
242,3,route_3_to_9,536,521,0.972015,0.180439,1597.94,2.26667
242,2,route_2_to_9,853,790,0.926143,0.287154,1597.94,2.07937
242,4,route_4_to_9,975,515,0.528205,0.328224,1597.94,1
242,5,route_5_to_9,975,358,0.367179,0.328224,1597.94,1
242,6,route_6_to_9,813,555,0.682657,0.273688,1597.94,1.06202
242,8,route_8_to_9,933,127,0.13612,0.314085,1597.94,1
242,7,route_7_to_9,411,393,0.956204,0.138359,1597.94,2.5
243,0,route_0_to_9,1004,924,0.920319,0.337987,1662.14,2
243,1,route_1_to_9,498,477,0.957831,0.167647,1662.14,2.28571
243,3,route_3_to_9,694,664,0.956772,0.233628,1662.14,2.43333
243,2,route_2_to_9,526,488,0.927757,0.177073,1662.14,2.15789
243,4,route_4_to_9,909,459,0.50495,0.306006,1662.14,1
243,5,route_5_to_9,554,292,0.527076,0.186499,1662.14,1
243,6,route_6_to_9,642,527,0.820872,0.216123,1662.14,1.33043
243,8,route_8_to_9,813,130,0.159902,0.273688,1662.14,1
243,7,route_7_to_9,935,837,0.895187,0.314758,1662.14,2.46939
244,0,route_0_to_9,233,114,0.48927,0.0784371,1786.33,2
244,1,route_1_to_9,451,291,0.645233,0.151825,1786.33,2.05
244,3,route_3_to_9,615,526,0.855285,0.207034,1786.33,2
244,2,route_2_to_9,304,238,0.782895,0.102339,1786.33,2
244,4,route_4_to_9,1091,152,0.139322,0.367274,1786.33,1
244,5,route_5_to_9,606,227,0.374587,0.204004,1786.33,1
244,6,route_6_to_9,628,359,0.571656,0.21141,1786.33,1
244,8,route_8_to_9,513,64,0.124756,0.172696,1786.33,1
244,7,route_7_to_9,802,657,0.819202,0.269985,1786.33,2.37241
245,0,route_0_to_9,774,657,0.848837,0.260559,1751.71,2.00855
245,1,route_1_to_9,589,276,0.468591,0.198281,1751.71,2
245,3,route_3_to_9,1016,1016,1,0.342026,1751.71,0
245,2,route_2_to_9,419,419,1,0.141052,1751.71,0
245,4,route_4_to_9,743,226,0.304172,0.250124,1751.71,1
245,5,route_5_to_9,525,359,0.68381,0.176736,1751.71,1.07229
245,6,route_6_to_9,92,92,1,0.0309709,1751.71,0
245,8,route_8_to_9,473,64,0.135307,0.159231,1751.71,1
245,7,route_7_to_9,683,683,1,0.229925,1751.71,0
246,0,route_0_to_9,1062,1004,0.945386,0.357512,1739.12,2
246,1,route_1_to_9,707,609,0.861386,0.238004,1739.12,2
246,3,route_3_to_9,702,696,0.991453,0.236321,1739.12,3
246,2,route_2_to_9,1061,1030,0.970782,0.357175,1739.12,2
246,4,route_4_to_9,1062,433,0.407721,0.357512,1739.12,1
246,5,route_5_to_9,1009,582,0.576809,0.33967,1739.12,1
246,6,route_6_to_9,798,790,0.989975,0.268639,1739.12,3
246,8,route_8_to_9,741,99,0.133603,0.24945,1739.12,1
246,7,route_7_to_9,748,744,0.994652,0.251807,1739.12,3
247,0,route_0_to_9,212,129,0.608491,0.0713677,1693.87,2.40964
247,1,route_1_to_9,718,98,0.13649,0.241708,1693.87,2.01774
247,3,route_3_to_9,95,95,1,0.0319808,1693.87,0
247,2,route_2_to_9,363,337,0.928375,0.1222,1693.87,2.23077
247,4,route_4_to_9,305,28,0.0918033,0.102675,1693.87,1.79783
247,5,route_5_to_9,915,162,0.177049,0.308026,1693.87,1.12218
247,6,route_6_to_9,514,168,0.326848,0.173033,1693.87,1
247,8,route_8_to_9,949,69,0.0727081,0.319471,1693.87,1
247,7,route_7_to_9,251,251,1,0.0844966,1693.87,0
248,0,route_0_to_9,925,479,0.517838,0.311392,1773.67,2.10314
248,1,route_1_to_9,762,586,0.769029,0.25652,1773.67,2
248,3,route_3_to_9,456,391,0.857456,0.153508,1773.67,2.01538
248,2,route_2_to_9,410,243,0.592683,0.138022,1773.67,2.16766
248,4,route_4_to_9,716,246,0.343575,0.241034,1773.67,1.74255
248,5,route_5_to_9,923,174,0.188516,0.310719,1773.67,1
248,6,route_6_to_9,796,507,0.636935,0.267965,1773.67,1.00692
248,8,route_8_to_9,221,41,0.18552,0.0743974,1773.67,1
248,7,route_7_to_9,393,205,0.521628,0.1323,1773.67,2
249,0,route_0_to_9,759,465,0.612648,0.25551,1876.42,2
249,1,route_1_to_9,1080,735,0.680556,0.363571,1876.42,2.22319
249,3,route_3_to_9,362,286,0.790055,0.121864,1876.42,3
249,2,route_2_to_9,895,762,0.851397,0.301293,1876.42,2.6015
249,4,route_4_to_9,740,290,0.391892,0.249114,1876.42,1
249,5,route_5_to_9,469,0,0,0.157884,1876.42,1
249,6,route_6_to_9,123,51,0.414634,0.0414067,1876.42,1.72222
249,8,route_8_to_9,931,146,0.156821,0.313412,1876.42,1
249,7,route_7_to_9,430,395,0.918605,0.144755,1876.42,3
250,0,route_0_to_9,661,318,0.481089,0.222519,1903.77,2
250,1,route_1_to_9,880,809,0.919318,0.296243,1903.77,2
250,3,route_3_to_9,1154,1075,0.931542,0.388483,1903.77,2.1519
250,2,route_2_to_9,928,834,0.898707,0.312402,1903.77,2
250,4,route_4_to_9,454,224,0.493392,0.152835,1903.77,1
250,5,route_5_to_9,380,218,0.573684,0.127923,1903.77,1
250,6,route_6_to_9,537,383,0.713222,0.180776,1903.77,1
250,8,route_8_to_9,460,46,0.1,0.154854,1903.77,1
250,7,route_7_to_9,993,890,0.896274,0.334284,1903.77,2.1068
251,0,route_0_to_9,571,175,0.30648,0.192221,1923.56,2
251,1,route_1_to_9,982,685,0.697556,0.33058,1923.56,2
251,3,route_3_to_9,420,404,0.961905,0.141389,1923.56,2.25
251,2,route_2_to_9,754,739,0.980106,0.253827,1923.56,2
251,4,route_4_to_9,406,57,0.140394,0.136676,1923.56,1
251,5,route_5_to_9,1042,193,0.185221,0.350779,1923.56,1
251,6,route_6_to_9,281,252,0.896797,0.0945958,1923.56,1
251,8,route_8_to_9,1057,142,0.134342,0.355828,1923.56,1
251,7,route_7_to_9,459,434,0.945534,0.154518,1923.56,2.16
252,0,route_0_to_9,1062,862,0.811676,0.357512,2051.55,2
252,1,route_1_to_9,687,259,0.377001,0.231272,2051.55,2
252,3,route_3_to_9,402,379,0.942786,0.135329,2051.55,3
252,2,route_2_to_9,423,365,0.862884,0.142399,2051.55,2
252,4,route_4_to_9,1189,763,0.641716,0.400265,2051.55,1
252,5,route_5_to_9,829,308,0.371532,0.279075,2051.55,1
252,6,route_6_to_9,1098,961,0.875228,0.369631,2051.55,3
252,8,route_8_to_9,878,189,0.215262,0.29557,2051.55,1
252,7,route_7_to_9,653,650,0.995406,0.219826,2051.55,4
253,0,route_0_to_9,989,569,0.575329,0.332937,1951.99,2
253,1,route_1_to_9,844,279,0.330569,0.284124,1951.99,2
253,3,route_3_to_9,152,132,0.868421,0.0511693,1951.99,3.7
253,2,route_2_to_9,404,265,0.655941,0.136003,1951.99,2.00719
253,4,route_4_to_9,841,195,0.231867,0.283114,1951.99,1
253,5,route_5_to_9,538,0,0,0.181112,1951.99,1
253,6,route_6_to_9,1080,360,0.333333,0.363571,1951.99,1.57361
253,8,route_8_to_9,701,82,0.116976,0.235985,1951.99,1
254,0,route_0_to_9,369,300,0.813008,0.12422,2076.89,2
254,1,route_1_to_9,917,686,0.748092,0.308699,2076.89,2.08658
254,3,route_3_to_9,899,816,0.907675,0.302639,2076.89,2.45783
254,2,route_2_to_9,493,425,0.862069,0.165964,2076.89,2.75
254,4,route_4_to_9,1267,776,0.61247,0.426523,2076.89,1.40733
254,5,route_5_to_9,569,290,0.509666,0.191548,2076.89,1
254,6,route_6_to_9,792,646,0.815657,0.266619,2076.89,1.19863
254,8,route_8_to_9,985,291,0.295431,0.33159,2076.89,1
254,7,route_7_to_9,961,882,0.917794,0.323511,2076.89,2.79747
255,0,route_0_to_9,794,370,0.465995,0.267292,2096.81,2
255,1,route_1_to_9,789,498,0.631179,0.265609,2096.81,2
255,3,route_3_to_9,482,454,0.941909,0.16226,2096.81,3.07143
255,2,route_2_to_9,440,429,0.975,0.148122,2096.81,3.27273
255,4,route_4_to_9,953,450,0.472193,0.320818,2096.81,1
255,5,route_5_to_9,778,189,0.242931,0.261906,2096.81,1
255,6,route_6_to_9,585,218,0.37265,0.196934,2096.81,2.00545
255,8,route_8_to_9,447,16,0.0357942,0.150478,2096.81,1
255,7,route_7_to_9,652,560,0.858896,0.219489,2096.81,3.15217
256,0,route_0_to_9,458,414,0.90393,0.154181,2046,2
256,1,route_1_to_9,849,679,0.799764,0.285807,2046,2
256,3,route_3_to_9,1067,1036,0.970947,0.359195,2046,3.45161
256,2,route_2_to_9,949,875,0.922023,0.319471,2046,3
256,4,route_4_to_9,690,421,0.610145,0.232282,2046,1
256,5,route_5_to_9,1184,701,0.592061,0.398582,2046,1
256,6,route_6_to_9,415,303,0.73012,0.139706,2046,2
256,8,route_8_to_9,875,149,0.170286,0.29456,2046,1
256,7,route_7_to_9,656,623,0.949695,0.220836,2046,3
257,0,route_0_to_9,894,682,0.762864,0.300956,2157.5,2
257,1,route_1_to_9,1258,1064,0.845787,0.423493,2157.5,2
257,3,route_3_to_9,483,442,0.915114,0.162597,2157.5,3.7561
257,2,route_2_to_9,987,878,0.889564,0.332264,2157.5,2.00917
257,4,route_4_to_9,602,312,0.518272,0.202657,2157.5,1
257,5,route_5_to_9,981,137,0.139653,0.330244,2157.5,1
257,6,route_6_to_9,1120,796,0.710714,0.377037,2157.5,1.25
257,8,route_8_to_9,1036,176,0.169884,0.348759,2157.5,1
257,7,route_7_to_9,261,250,0.957854,0.087863,2157.5,2.54545
258,0,route_0_to_9,1243,860,0.691874,0.418444,2266.59,2
258,1,route_1_to_9,937,897,0.957311,0.315432,2266.59,2
258,3,route_3_to_9,1383,1337,0.966739,0.465573,2266.59,2.15217
258,2,route_2_to_9,498,470,0.943775,0.167647,2266.59,2
258,4,route_4_to_9,425,298,0.701176,0.143072,2266.59,1
258,5,route_5_to_9,1309,751,0.57372,0.440662,2266.59,1
258,6,route_6_to_9,1080,885,0.819444,0.363571,2266.59,1
258,8,route_8_to_9,542,69,0.127306,0.182459,2266.59,1
258,7,route_7_to_9,1156,1090,0.942907,0.389156,2266.59,2
259,0,route_0_to_9,659,462,0.701062,0.221846,2290.1,2
259,1,route_1_to_9,1075,819,0.76186,0.361888,2290.1,2
259,3,route_3_to_9,637,586,0.919937,0.21444,2290.1,3
259,2,route_2_to_9,1019,843,0.827282,0.343036,2290.1,2.3125
259,4,route_4_to_9,1146,786,0.685864,0.385789,2290.1,1
259,5,route_5_to_9,949,278,0.29294,0.319471,2290.1,1
259,6,route_6_to_9,928,807,0.869612,0.312402,2290.1,2
259,8,route_8_to_9,732,236,0.322404,0.24642,2290.1,1
259,7,route_7_to_9,641,641,1,0.215786,2290.1,0
260,0,route_0_to_9,728,594,0.815934,0.245074,2437.24,2
260,1,route_1_to_9,1023,804,0.785924,0.344383,2437.24,2
260,2,route_2_to_9,1454,1249,0.85901,0.489475,2437.24,2.34146
260,4,route_4_to_9,1254,705,0.562201,0.422147,2437.24,1
260,5,route_5_to_9,1212,0,0,0.408008,2437.24,1
260,6,route_6_to_9,1053,817,0.775878,0.354482,2437.24,2.19492
260,8,route_8_to_9,1378,446,0.323657,0.46389,2437.24,1
261,0,route_0_to_9,1432,844,0.589385,0.482068,2345.63,2
261,1,route_1_to_9,423,277,0.654846,0.142399,2345.63,2
261,2,route_2_to_9,519,412,0.793834,0.174716,2345.63,2.07477
261,4,route_4_to_9,1432,479,0.334497,0.482068,2345.63,1
261,5,route_5_to_9,1432,0,0,0.482068,2345.63,1
261,6,route_6_to_9,614,497,0.809446,0.206697,2345.63,3.04274
261,8,route_8_to_9,983,182,0.185148,0.330917,2345.63,1
262,0,route_0_to_9,1185,1064,0.89789,0.398918,2421.36,2
262,1,route_1_to_9,1478,1349,0.91272,0.497554,2421.36,2
262,3,route_3_to_9,674,668,0.991098,0.226895,2421.36,3
262,2,route_2_to_9,464,299,0.644397,0.156201,2421.36,2
262,4,route_4_to_9,1478,1139,0.770636,0.497554,2421.36,1
262,5,route_5_to_9,1244,442,0.355305,0.41878,2421.36,1
262,6,route_6_to_9,1164,1016,0.872852,0.391849,2421.36,2
262,8,route_8_to_9,1137,355,0.312225,0.38276,2421.36,1
262,7,route_7_to_9,668,649,0.971557,0.224876,2421.36,3
263,0,route_0_to_9,1302,1255,0.963902,0.438305,2372.88,2
263,1,route_1_to_9,1248,1202,0.963141,0.420127,2372.88,2
263,3,route_3_to_9,1363,1340,0.983125,0.45884,2372.88,3
263,2,route_2_to_9,116,115,0.991379,0.0390502,2372.88,2
263,4,route_4_to_9,1428,1083,0.758403,0.480722,2372.88,1
263,5,route_5_to_9,915,661,0.722404,0.308026,2372.88,1
263,6,route_6_to_9,1201,1090,0.907577,0.404305,2372.88,2
263,8,route_8_to_9,1382,151,0.109262,0.465236,2372.88,1
263,7,route_7_to_9,830,807,0.972289,0.279411,2372.88,3
264,0,route_0_to_9,1368,1092,0.798246,0.460524,2241.31,2
264,1,route_1_to_9,799,774,0.968711,0.268975,2241.31,2.04
264,3,route_3_to_9,1036,1015,0.97973,0.348759,2241.31,2.71429
264,2,route_2_to_9,1354,1288,0.951256,0.455811,2241.31,2
264,4,route_4_to_9,711,453,0.637131,0.239351,2241.31,1
264,5,route_5_to_9,781,571,0.731114,0.262916,2241.31,1
264,6,route_6_to_9,1263,1133,0.89707,0.425176,2241.31,1.52308
264,8,route_8_to_9,839,72,0.0858164,0.282441,2241.31,1
264,7,route_7_to_9,1062,1019,0.95951,0.357512,2241.31,2.62791
265,0,route_0_to_9,1061,888,0.836946,0.357175,2343.22,2
265,1,route_1_to_9,862,794,0.921114,0.290184,2343.22,2.13235
265,3,route_3_to_9,1095,975,0.890411,0.368621,2343.22,2.025
265,2,route_2_to_9,101,88,0.871287,0.0340006,2343.22,2
265,4,route_4_to_9,187,94,0.502674,0.0629517,2343.22,1
265,5,route_5_to_9,1430,889,0.621678,0.481395,2343.22,1
265,6,route_6_to_9,897,738,0.822742,0.301966,2343.22,1
265,8,route_8_to_9,1147,176,0.153444,0.386126,2343.22,1
265,7,route_7_to_9,535,302,0.564486,0.180102,2343.22,2
266,0,route_0_to_9,980,898,0.916327,0.329907,2467.98,2.31707
266,1,route_1_to_9,727,608,0.836314,0.244737,2467.98,2
266,3,route_3_to_9,1057,1010,0.955535,0.355828,2467.98,2
266,2,route_2_to_9,951,889,0.934805,0.320145,2467.98,2
266,4,route_4_to_9,683,315,0.461201,0.229925,2467.98,1
266,5,route_5_to_9,1506,978,0.649402,0.50698,2467.98,1
266,6,route_6_to_9,1463,1180,0.806562,0.492504,2467.98,1
266,8,route_8_to_9,727,258,0.354883,0.244737,2467.98,1
266,7,route_7_to_9,912,832,0.912281,0.307016,2467.98,2
267,0,route_0_to_9,744,571,0.767473,0.25046,2500,2.55491
267,1,route_1_to_9,1063,990,0.931326,0.357848,2500,3.08219
267,2,route_2_to_9,736,691,0.938859,0.247767,2500,3.04444
267,4,route_4_to_9,346,83,0.239884,0.116477,2500,1
267,5,route_5_to_9,1480,346,0.233784,0.498227,2500,1.05291
267,6,route_6_to_9,927,638,0.688242,0.312065,2500,1.36678
267,8,route_8_to_9,858,117,0.136364,0.288837,2500,1
267,7,route_7_to_9,397,349,0.879093,0.133646,2500,3.0625
268,0,route_0_to_9,909,519,0.570957,0.306006,2482.16,2
268,1,route_1_to_9,1124,643,0.572064,0.378383,2482.16,2.07069
268,3,route_3_to_9,406,381,0.938424,0.136676,2482.16,2
268,4,route_4_to_9,1451,833,0.574087,0.488465,2482.16,1
268,5,route_5_to_9,1420,435,0.306338,0.478029,2482.16,1.03249
268,6,route_6_to_9,893,445,0.49832,0.30062,2482.16,1.23214
268,8,route_8_to_9,516,35,0.0678295,0.173706,2482.16,1
268,7,route_7_to_9,581,442,0.760757,0.195588,2482.16,2
269,0,route_0_to_9,713,651,0.913043,0.240024,2452.14,2
269,1,route_1_to_9,1268,1197,0.944006,0.42686,2452.14,2
269,3,route_3_to_9,1373,1260,0.917698,0.462207,2452.14,2
269,2,route_2_to_9,900,838,0.931111,0.302976,2452.14,2
269,4,route_4_to_9,1413,1002,0.70913,0.475672,2452.14,1.20681
269,5,route_5_to_9,816,581,0.71201,0.274698,2452.14,1
269,6,route_6_to_9,282,243,0.861702,0.0949325,2452.14,1
269,8,route_8_to_9,975,163,0.167179,0.328224,2452.14,1
269,7,route_7_to_9,1497,1298,0.867067,0.50395,2452.14,2
270,0,route_0_to_9,921,847,0.919653,0.310045,2476.41,2
270,1,route_1_to_9,1275,980,0.768627,0.429216,2476.41,2
270,3,route_3_to_9,849,801,0.943463,0.285807,2476.41,2
270,2,route_2_to_9,1184,1080,0.912162,0.398582,2476.41,2
270,4,route_4_to_9,1486,1010,0.679677,0.500247,2476.41,1
270,5,route_5_to_9,1462,542,0.370725,0.492168,2476.41,1
270,6,route_6_to_9,852,698,0.819249,0.286817,2476.41,1.11688
270,8,route_8_to_9,1459,578,0.396162,0.491158,2476.41,1
270,7,route_7_to_9,494,463,0.937247,0.1663,2476.41,2
271,0,route_0_to_9,504,396,0.785714,0.169667,2354.65,2
271,1,route_1_to_9,486,22,0.0452675,0.163607,2354.65,2
271,3,route_3_to_9,406,406,1,0.136676,2354.65,0
271,2,route_2_to_9,951,480,0.504732,0.320145,2354.65,2
271,4,route_4_to_9,737,240,0.325645,0.248104,2354.65,1
271,5,route_5_to_9,433,223,0.515012,0.145765,2354.65,1
271,6,route_6_to_9,357,170,0.47619,0.12018,2354.65,1.01604
271,8,route_8_to_9,1399,56,0.0400286,0.470959,2354.65,1
271,7,route_7_to_9,405,405,1,0.136339,2354.65,0
272,0,route_0_to_9,1048,824,0.78626,0.352799,2499.07,2
272,1,route_1_to_9,535,338,0.631776,0.180102,2499.07,2
272,3,route_3_to_9,54,40,0.740741,0.0181786,2499.07,2
272,2,route_2_to_9,1333,1181,0.885971,0.448741,2499.07,2
272,4,route_4_to_9,985,590,0.598985,0.33159,2499.07,1
272,5,route_5_to_9,1033,53,0.0513069,0.347749,2499.07,1
272,6,route_6_to_9,1349,1027,0.761305,0.454127,2499.07,1
272,8,route_8_to_9,1508,737,0.488727,0.507653,2499.07,1
272,7,route_7_to_9,687,665,0.967977,0.231272,2499.07,2
273,0,route_0_to_9,969,871,0.898865,0.326204,2500,2.60204
273,1,route_1_to_9,1396,1365,0.977794,0.469949,2500,2
273,3,route_3_to_9,1174,1139,0.970187,0.395215,2500,2
273,2,route_2_to_9,1279,1224,0.956998,0.430563,2500,2
273,4,route_4_to_9,797,548,0.687578,0.268302,2500,1.43775
273,5,route_5_to_9,238,238,1,0.0801203,2500,0
273,6,route_6_to_9,1040,906,0.871154,0.350106,2500,1
273,8,route_8_to_9,1347,479,0.355605,0.453454,2500,1
273,7,route_7_to_9,1526,1453,0.952163,0.513713,2500,2
274,0,route_0_to_9,453,420,0.927152,0.152498,2430.46,3
274,1,route_1_to_9,661,652,0.986384,0.222519,2430.46,2
274,3,route_3_to_9,1134,1087,0.958554,0.38175,2430.46,2
274,2,route_2_to_9,1029,973,0.945578,0.346403,2430.46,2
274,4,route_4_to_9,985,414,0.420305,0.33159,2430.46,1.78809
274,5,route_5_to_9,1460,1133,0.776027,0.491494,2430.46,1.19878
274,6,route_6_to_9,678,581,0.856932,0.228242,2430.46,1
274,8,route_8_to_9,855,332,0.388304,0.287827,2430.46,1
274,7,route_7_to_9,334,289,0.865269,0.112438,2430.46,2
275,0,route_0_to_9,1125,715,0.635556,0.37872,2482.41,2
275,1,route_1_to_9,446,305,0.683857,0.150141,2482.41,2
275,3,route_3_to_9,480,359,0.747917,0.161587,2482.41,2
275,2,route_2_to_9,994,900,0.905433,0.33462,2482.41,2
275,4,route_4_to_9,695,102,0.146763,0.233965,2482.41,1.00506
275,5,route_5_to_9,598,2,0.00334448,0.201311,2482.41,1
275,6,route_6_to_9,1265,703,0.555731,0.42585,2482.41,1
275,8,route_8_to_9,695,0,0,0.233965,2482.41,1
275,7,route_7_to_9,326,308,0.944785,0.109745,2482.41,2
276,0,route_0_to_9,1116,856,0.767025,0.37569,2414.57,2
276,1,route_1_to_9,766,599,0.781984,0.257866,2414.57,2
276,3,route_3_to_9,943,867,0.919406,0.317452,2414.57,2
276,2,route_2_to_9,849,749,0.882214,0.285807,2414.57,2
276,4,route_4_to_9,789,466,0.590621,0.265609,2414.57,1
276,5,route_5_to_9,958,346,0.361169,0.322501,2414.57,1
276,6,route_6_to_9,1066,675,0.633208,0.358858,2414.57,1
276,8,route_8_to_9,598,100,0.167224,0.201311,2414.57,1
276,7,route_7_to_9,816,623,0.76348,0.274698,2414.57,2
277,0,route_0_to_9,116,40,0.344828,0.0390502,2443.51,2
277,1,route_1_to_9,525,371,0.706667,0.176736,2443.51,2
277,3,route_3_to_9,709,662,0.933709,0.238678,2443.51,2.21277
277,2,route_2_to_9,809,572,0.707046,0.272342,2443.51,2.00422
277,4,route_4_to_9,438,209,0.477169,0.147448,2443.51,1
277,5,route_5_to_9,421,141,0.334917,0.141725,2443.51,1
277,6,route_6_to_9,1233,960,0.778589,0.415077,2443.51,1.00733
277,8,route_8_to_9,1270,478,0.376378,0.427533,2443.51,1
277,7,route_7_to_9,1492,1397,0.936327,0.502267,2443.51,3.55789
278,0,route_0_to_9,897,318,0.354515,0.301966,2315.09,2.00345
278,1,route_1_to_9,595,127,0.213445,0.200301,2315.09,2
278,3,route_3_to_9,709,666,0.939351,0.238678,2315.09,3.27907
278,2,route_2_to_9,101,88,0.871287,0.0340006,2315.09,3
278,4,route_4_to_9,1137,267,0.234828,0.38276,2315.09,1
278,5,route_5_to_9,1119,56,0.0500447,0.3767,2315.09,1
278,6,route_6_to_9,286,251,0.877622,0.096279,2315.09,1
278,8,route_8_to_9,957,24,0.0250784,0.322164,2315.09,1
278,7,route_7_to_9,197,180,0.913706,0.0663181,2315.09,5
279,0,route_0_to_9,663,451,0.680241,0.223192,2203.85,2
279,1,route_1_to_9,1044,777,0.744253,0.351452,2203.85,2.02247
279,3,route_3_to_9,326,295,0.904908,0.109745,2203.85,3
279,2,route_2_to_9,972,681,0.700617,0.327214,2203.85,2.189
279,4,route_4_to_9,1345,633,0.470632,0.452781,2203.85,1.01685
279,5,route_5_to_9,1030,308,0.299029,0.346739,2203.85,1.08726
279,6,route_6_to_9,535,324,0.605607,0.180102,2203.85,2.6872
279,8,route_8_to_9,518,213,0.411197,0.17438,2203.85,1
279,7,route_7_to_9,325,310,0.953846,0.109408,2203.85,4
280,0,route_0_to_9,1212,964,0.79538,0.408008,2338.12,2.00403
280,1,route_1_to_9,740,595,0.804054,0.249114,2338.12,2
280,2,route_2_to_9,266,228,0.857143,0.0895462,2338.12,2.15789
280,4,route_4_to_9,1132,605,0.534452,0.381076,2338.12,1
280,5,route_5_to_9,1427,323,0.226349,0.480385,2338.12,1.01993
280,6,route_6_to_9,1427,981,0.687456,0.480385,2338.12,1.08744
280,8,route_8_to_9,1255,445,0.354582,0.422483,2338.12,1
280,7,route_7_to_9,644,614,0.953416,0.216796,2338.12,2
281,0,route_0_to_9,346,276,0.797688,0.116477,2371.38,2.48571
281,1,route_1_to_9,342,182,0.532164,0.115131,2371.38,2
281,3,route_3_to_9,304,282,0.927632,0.102339,2371.38,2.40909
281,2,route_2_to_9,181,181,1,0.0609318,2371.38,0
281,4,route_4_to_9,71,18,0.253521,0.0239014,2371.38,1
281,5,route_5_to_9,665,15,0.0225564,0.223866,2371.38,1
281,6,route_6_to_9,634,178,0.280757,0.21343,2371.38,1
281,8,route_8_to_9,1329,201,0.151242,0.447395,2371.38,1
281,7,route_7_to_9,1447,677,0.467865,0.487118,2371.38,2
282,0,route_0_to_9,1018,922,0.905697,0.3427,2329.39,2.76042
282,1,route_1_to_9,416,395,0.949519,0.140042,2329.39,2
282,3,route_3_to_9,523,500,0.956023,0.176063,2329.39,2.65217
282,2,route_2_to_9,915,863,0.943169,0.308026,2329.39,2.38462
282,4,route_4_to_9,1269,837,0.659574,0.427196,2329.39,1
282,5,route_5_to_9,500,32,0.064,0.16832,2329.39,1
282,6,route_6_to_9,1101,964,0.875568,0.370641,2329.39,2.0073
282,8,route_8_to_9,1422,455,0.319972,0.478702,2329.39,1
282,7,route_7_to_9,406,393,0.96798,0.136676,2329.39,2
283,0,route_0_to_9,391,0,0,0.131626,2296.46,2.1023
283,1,route_1_to_9,1186,129,0.108769,0.399255,2296.46,2
283,3,route_3_to_9,292,292,1,0.0982989,2296.46,0
283,2,route_2_to_9,304,35,0.115132,0.102339,2296.46,2.85874
283,4,route_4_to_9,546,0,0,0.183805,2296.46,1
283,5,route_5_to_9,514,0,0,0.173033,2296.46,1
283,6,route_6_to_9,4,0,0,0.00134656,2296.46,2.25
283,8,route_8_to_9,1082,0,0,0.364244,2296.46,1
283,7,route_7_to_9,222,222,1,0.0747341,2296.46,0
284,0,route_0_to_9,917,843,0.919302,0.308699,2411.81,2
284,1,route_1_to_9,748,573,0.766043,0.251807,2411.81,2
284,3,route_3_to_9,982,928,0.94501,0.33058,2411.81,2.44444
284,2,route_2_to_9,468,311,0.66453,0.157548,2411.81,2.50955
284,4,route_4_to_9,1391,907,0.652049,0.468266,2411.81,1
284,5,route_5_to_9,614,400,0.651466,0.206697,2411.81,1
284,6,route_6_to_9,1056,754,0.714015,0.355492,2411.81,1.11258
284,8,route_8_to_9,954,184,0.192872,0.321155,2411.81,1
284,7,route_7_to_9,1124,1082,0.962633,0.378383,2411.81,3.64286
285,0,route_0_to_9,914,804,0.87965,0.307689,2500,2
285,1,route_1_to_9,312,286,0.916667,0.105032,2500,2
285,3,route_3_to_9,1526,1306,0.855832,0.513713,2500,2
285,2,route_2_to_9,11,11,1,0.00370304,2500,0
285,4,route_4_to_9,695,407,0.585612,0.233965,2500,1
285,5,route_5_to_9,1278,704,0.550861,0.430226,2500,1
285,6,route_6_to_9,763,637,0.834862,0.256856,2500,1
285,8,route_8_to_9,1001,207,0.206793,0.336977,2500,1
285,7,route_7_to_9,1272,1063,0.835692,0.428206,2500,2.1866
286,0,route_0_to_9,633,380,0.600316,0.213093,2500,2
286,1,route_1_to_9,178,113,0.634831,0.0599219,2500,2
286,3,route_3_to_9,1306,1178,0.901991,0.439652,2500,2
286,2,route_2_to_9,1335,986,0.738577,0.449414,2500,2
286,4,route_4_to_9,4,1,0.25,0.00134656,2500,1
286,5,route_5_to_9,98,20,0.204082,0.0329907,2500,1.42308
286,6,route_6_to_9,1326,1019,0.768477,0.446385,2500,1
286,8,route_8_to_9,1300,412,0.316923,0.437632,2500,1
286,7,route_7_to_9,1329,1163,0.875094,0.447395,2500,2
287,0,route_0_to_9,1502,1192,0.793609,0.505633,2500,2
287,1,route_1_to_9,773,514,0.664942,0.260223,2500,2
287,3,route_3_to_9,541,484,0.89464,0.182122,2500,2.94737
287,2,route_2_to_9,1337,1248,0.933433,0.450088,2500,2
